match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
423793,2009/10,2010-03-09,Seddon Park,1,0.1,New Zealand,Australia,BB McCullum,PJ Ingram,RJ Harris,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,0.2,New Zealand,Australia,BB McCullum,PJ Ingram,RJ Harris,1,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,0.3,New Zealand,Australia,PJ Ingram,BB McCullum,RJ Harris,1,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,0.4,New Zealand,Australia,BB McCullum,PJ Ingram,RJ Harris,1,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,0.5,New Zealand,Australia,PJ Ingram,BB McCullum,RJ Harris,4,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,0.6,New Zealand,Australia,PJ Ingram,BB McCullum,RJ Harris,0,0,,,,,,caught,PJ Ingram,,
423793,2009/10,2010-03-09,Seddon Park,1,1.1,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,1.2,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,4,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,1.3,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,1.4,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,2,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,1.5,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,1.6,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,2.1,New Zealand,Australia,MJ Guptill,BB McCullum,RJ Harris,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,2.2,New Zealand,Australia,MJ Guptill,BB McCullum,RJ Harris,1,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,2.3,New Zealand,Australia,BB McCullum,MJ Guptill,RJ Harris,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,2.4,New Zealand,Australia,BB McCullum,MJ Guptill,RJ Harris,1,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,2.5,New Zealand,Australia,MJ Guptill,BB McCullum,RJ Harris,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,2.6,New Zealand,Australia,MJ Guptill,BB McCullum,RJ Harris,0,1,,1,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,2.7,New Zealand,Australia,MJ Guptill,BB McCullum,RJ Harris,4,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,3.1,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,3.2,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,3.3,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,4,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,3.4,New Zealand,Australia,BB McCullum,MJ Guptill,DE Bollinger,1,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,3.5,New Zealand,Australia,MJ Guptill,BB McCullum,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,3.6,New Zealand,Australia,MJ Guptill,BB McCullum,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,4.1,New Zealand,Australia,BB McCullum,MJ Guptill,RJ Harris,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,4.2,New Zealand,Australia,BB McCullum,MJ Guptill,RJ Harris,2,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,4.3,New Zealand,Australia,BB McCullum,MJ Guptill,RJ Harris,1,1,,1,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,4.4,New Zealand,Australia,MJ Guptill,BB McCullum,RJ Harris,1,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,4.5,New Zealand,Australia,BB McCullum,MJ Guptill,RJ Harris,4,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,4.6,New Zealand,Australia,BB McCullum,MJ Guptill,RJ Harris,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,4.7,New Zealand,Australia,BB McCullum,MJ Guptill,RJ Harris,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,5.1,New Zealand,Australia,MJ Guptill,BB McCullum,DE Bollinger,4,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,5.2,New Zealand,Australia,MJ Guptill,BB McCullum,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,5.3,New Zealand,Australia,MJ Guptill,BB McCullum,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,5.4,New Zealand,Australia,MJ Guptill,BB McCullum,DE Bollinger,0,0,,,,,,,,,
423793,2009/10,2010-03-09,Seddon Park,1,5.5,New Zealand,Australia,MJ Guptill,BB McCullum,DE Bollinger,0,0,,,,,,,,,
